"","iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"4718","ID","Indonesia",1960,5.666,45.0732682926829,88692697,NA,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4719","ID","Indonesia",1961,5.656,45.8273658536585,90860197,NA,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4720","ID","Indonesia",1962,5.645,46.5567073170732,93101152,NA,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4721","ID","Indonesia",1963,5.634,47.261756097561,95420835,NA,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4722","ID","Indonesia",1964,5.623,47.9435365853659,97828538,NA,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4723","ID","Indonesia",1965,5.612,48.6076585365854,100329810,NA,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4724","ID","Indonesia",1966,5.599,49.258243902439,102924506,NA,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4725","ID","Indonesia",1967,5.582,49.9034390243903,105605766,56.6336536654737,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4726","ID","Indonesia",1968,5.556,50.5468536585366,108364330,68.9097923536999,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4727","ID","Indonesia",1969,5.521,51.1890243902439,111187930,79.1359047907073,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4728","ID","Indonesia",1970,5.474,51.8299756097561,114066887,84.6585741744642,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4729","ID","Indonesia",1971,5.413,52.4671463414634,116996006,84.1833690700132,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4730","ID","Indonesia",1972,5.338,53.0944390243903,119974444,96.7296381863634,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4731","ID","Indonesia",1973,5.251,53.7088048780488,123002081,139.600737026026,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4732","ID","Indonesia",1974,5.152,54.3071707317073,126080548,215.954890991122,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4733","ID","Indonesia",1975,5.043,54.8905365853659,129210098,248.803719718973,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4734","ID","Indonesia",1976,4.927,55.4574146341463,132385413,297.077101157954,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4735","ID","Indonesia",1977,4.806,56.0097804878049,135601258,356.900401805154,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4736","ID","Indonesia",1978,4.682,56.5497073170732,138857752,391.034404327139,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4737","ID","Indonesia",1979,4.557,57.0761463414634,142156086,387.76124108013,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4738","ID","Indonesia",1980,4.43,57.5911219512195,145494452,536.193682749975,81.64840035,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4739","ID","Indonesia",1981,4.301,58.0936097560976,148872395,621.162028270714,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4740","ID","Indonesia",1982,4.167,58.5840975609756,152280731,621.977338776101,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4741","ID","Indonesia",1983,4.028,59.0631219512195,155698247,548.299056180753,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4742","ID","Indonesia",1984,3.887,59.5306341463415,159097735,550.683133215416,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4743","ID","Indonesia",1985,3.745,59.9866585365854,162458871,537.606064799467,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4744","ID","Indonesia",1986,3.606,60.4311951219512,165772077,482.956231596773,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4745","ID","Indonesia",1987,3.472,60.8652195121951,169039084,449.183797724625,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4746","ID","Indonesia",1988,3.346,61.2882682926829,172265107,515.412696487974,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4747","ID","Indonesia",1989,3.229,61.7008048780488,175460614,578.222060626,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4748","ID","Indonesia",1990,3.122,62.1038536585366,178633239,640.56666433169,95.06925265,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4749","ID","Indonesia",1991,3.024,62.4969024390244,181786329,705.047516782846,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4750","ID","Indonesia",1992,2.934,62.8804634146341,184916848,752.317982688336,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4751","ID","Indonesia",1993,2.849,63.2545365853659,188019278,840.375793161485,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4752","ID","Indonesia",1994,2.771,63.6206097560976,191085673,925.721669585817,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4753","ID","Indonesia",1995,2.699,63.9777073170732,194112556,1041.31353998635,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4754","ID","Indonesia",1996,2.635,64.3278048780488,197097887,1153.5875640785,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4755","ID","Indonesia",1997,2.579,64.6694390243903,200050444,1078.47226095986,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4756","ID","Indonesia",1998,2.53,65.0035609756098,202990922,470.196140186776,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4757","ID","Indonesia",1999,2.489,65.3307073170732,205946831,679.793672218344,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4758","ID","Indonesia",2000,2.453,65.6463658536586,208938698,789.805880103209,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4759","ID","Indonesia",2001,2.419,65.9490731707317,211970371,756.931012958945,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4760","ID","Indonesia",2002,2.386,66.2378048780488,215038285,909.887330220519,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4761","ID","Indonesia",2003,2.353,66.5165365853659,218145617,1076.219004749,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4762","ID","Indonesia",2004,2.318,66.791243902439,221293797,1160.61492362822,98.5421609,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4763","ID","Indonesia",2005,2.282,67.0733658536585,224480901,1273.46517562575,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4764","ID","Indonesia",2006,2.246,67.3768292682927,227709821,1601.03119134705,96.27236105,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4765","ID","Indonesia",2007,2.21,67.7095853658537,230972808,1871.28840627361,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4766","ID","Indonesia",2008,2.176,68.0751463414634,234243489,2178.265663384,99.38240944,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4767","ID","Indonesia",2009,2.145,68.4709756097561,237486894,2272.04099546099,99.39658982,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4768","ID","Indonesia",2010,2.117,68.8896585365854,240676485,2946.65606133866,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4769","ID","Indonesia",2011,2.09,69.319243902439,243801639,3471.43459015575,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4770","ID","Indonesia",2012,NA,NA,246864191,3556.78571641186,NA,"IDN","East Asia & Pacific (all income levels)","Jakarta","106.83","-6.19752","Lower middle income","IBRD"
"4771","IE","Ireland",1960,3.76,69.691756097561,2828600,685.61471237976,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4772","IE","Ireland",1961,3.791,69.9041219512195,2824400,739.276406442666,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4773","IE","Ireland",1962,3.921,70.0879756097561,2836050,797.006288353959,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4774","IE","Ireland",1963,4.01,70.2498048780488,2852650,852.135301717888,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4775","IE","Ireland",1964,4.065,70.3945853658537,2866550,965.135422676745,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4776","IE","Ireland",1965,4.031,70.5252926829268,2877300,1023.77372640936,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4777","IE","Ireland",1966,3.954,70.6414146341464,2888800,1074.50650554958,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4778","IE","Ireland",1967,3.842,70.743512195122,2902450,1152.00495214994,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4779","IE","Ireland",1968,3.778,70.8330731707317,2915550,1124.51663608246,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4780","IE","Ireland",1969,3.845,70.9151219512195,2932650,1291.34992028637,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4781","IE","Ireland",1970,3.93,70.9962195121951,2957250,1460.13143593319,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4782","IE","Ireland",1971,3.975,71.0813658536585,2992050,1673.6901489066,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4783","IE","Ireland",1972,3.874,71.1745853658537,3036850,2043.54067433374,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4784","IE","Ireland",1973,3.74,71.2808780487805,3085950,2381.24244748546,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4785","IE","Ireland",1974,3.617,71.4032926829268,3137500,2472.25635569457,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4786","IE","Ireland",1975,3.396,71.5462926829268,3189550,2920.6273446931,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4787","IE","Ireland",1976,3.312,71.7128780487805,3238050,2867.76566744696,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4788","IE","Ireland",1977,3.269,71.9000487804878,3282200,3366.24868018355,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4789","IE","Ireland",1978,3.24,72.104756097561,3329100,4321.89460943082,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4790","IE","Ireland",1979,3.229,72.3230243902439,3373750,5333.58963313351,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4791","IE","Ireland",1980,3.229,72.5493658536585,3412800,6259.33821728896,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4792","IE","Ireland",1981,3.07,72.7777804878049,3453000,5879.91016045705,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4793","IE","Ireland",1982,2.957,73.0037804878049,3485800,6051.29781793277,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4794","IE","Ireland",1983,2.759,73.2223902439025,3510600,5810.25656117232,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4795","IE","Ireland",1984,2.589,73.4345853658537,3532423,5591.0038559568,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4796","IE","Ireland",1985,2.5,73.6409024390244,3538082,5905.03761973046,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4797","IE","Ireland",1986,2.45,73.8488048780488,3539690,7968.19428860855,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4798","IE","Ireland",1987,2.31,74.0633170731707,3540057,9411.85079579642,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4799","IE","Ireland",1988,2.17,74.2864390243903,3524949,10525.6823768625,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4800","IE","Ireland",1989,2.08,74.5156097560976,3511009,10977.4652261654,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4801","IE","Ireland",1990,2.12,74.7413170731707,3513974,13782.2712352585,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4802","IE","Ireland",1991,2.09,74.9505365853659,3534235,13837.1841527701,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4803","IE","Ireland",1992,2.02,75.136243902439,3558430,15435.4815701173,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4804","IE","Ireland",1993,1.93,75.2964390243903,3576261,14396.9240429929,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"4805","IE","Ireland",1994,1.86,75.4376341463415,3590386,15620.6802798779,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
